x,y,z,u,v,w,phi,theta,psi,p,q,r
152.42486565508702,0.0,0.5952321708858551,25.031916993887002,0.0,-0.9174620336211304,0.0,-0.033215147983096036,0.0,0.0,-0.03316278810553621,0.0
152.675349864377,0.0,0.5943723887037995,25.03160458270787,0.0,-0.9174635895026378,0.0,-0.03319104174762125,0.0,0.0,-0.03313868187006142,0.0
152.92583093448394,0.0,0.5935064677283607,25.031292860823758,0.0,-0.9174650896131846,0.0,-0.033167080991027206,0.0,0.0,-0.03311472111346738,0.0
153.17630887229274,0.0,0.5926344452694277,25.030981835802557,0.0,-0.9174665345351829,0.0,-0.033143265202105296,0.0,0.0,-0.03309090532454547,0.0
153.4267836847658,0.0,0.591756358503516,25.030671515087427,0.0,-0.917467924846945,0.0,-0.03311959386839374,0.0,0.0,-0.033067233990833916,0.0
153.6772553789418,0.0,0.5908722444734649,25.030361905997896,0.0,-0.9174692611227021,0.0,-0.03309606647621821,0.0,0.0,-0.033043706598658386,0.0
153.92772396193428,0.0,0.5899821400881431,25.030053015730967,0.0,-0.917470543932625,0.0,-0.033072682510731956,0.0,0.0,-0.03302032263317213,0.0
154.17818944093048,0.0,0.5890860821221666,25.029744851362203,0.0,-0.9174717738428423,0.0,-0.033049441455955536,0.0,0.0,-0.03299708157839571,0.0
154.42865182319014,0.0,0.588184107215626,25.02943741984681,0.0,-0.9174729514154607,0.0,-0.03302634279481616,0.0,0.0,-0.03297398291725633,0.0
154.67911111604417,0.0,0.5872762518738237,25.029130728020732,0.0,-0.9174740772085836,0.0,-0.03300338600918658,0.0,0.0,-0.03295102613162675,0.0
154.9295673268935,0.0,0.5863625524670222,25.028824782601703,0.0,-0.9174751517763312,0.0,-0.032980570579923596,0.0,0.0,-0.03292821070236377,0.0
155.18002046320785,0.0,0.5854430452302014,25.028519590190317,0.0,-0.9174761756688591,0.0,-0.03295789598690617,0.0,0.0,-0.032905536109346344,0.0
155.4304705325246,0.0,0.5845177662628261,25.028215157271095,0.0,-0.9174771494323781,0.0,-0.03293536170907308,0.0,0.0,-0.032883001831513256,0.0
155.68091754244745,0.0,0.5835867515286236,25.027911490213526,0.0,-0.9174780736091729,0.0,-0.03291296722446025,0.0,0.0,-0.032860607346900425,0.0
155.9313615006454,0.0,0.58265003685537,25.027608595273115,0.0,-0.9174789487376221,0.0,-0.03289071201023762,0.0,0.0,-0.032838352132677794,0.0
156.18180241485157,0.0,0.581707657934687,25.027306478592422,0.0,-0.9174797753522167,0.0,-0.032868595542745654,0.0,0.0,-0.03281623566518583,0.0
156.43224029286193,0.0,0.5807596503218482,25.02700514620209,0.0,-0.9174805539835792,0.0,-0.032846617297531445,0.0,0.0,-0.03279425741997162,0.0
156.6826751425343,0.0,0.5798060494355932,25.02670460402187,0.0,-0.9174812851584833,0.0,-0.03282477674938446,0.0,0.0,-0.03277241687182463,0.0
156.93310697178708,0.0,0.5788468905579531,25.026404857861642,0.0,-0.9174819693998724,0.0,-0.03280307337237182,0.0,0.0,-0.032750713494812,0.0
157.18353578859825,0.0,0.5778822088340834,25.026105913422423,0.0,-0.9174826072268789,0.0,-0.03278150663987334,0.0,0.0,-0.03272914676231351,0.0
157.4339616010042,0.0,0.5769120392721064,25.025807776297366,0.0,-0.9174831991548434,0.0,-0.03276007602461599,0.0,0.0,-0.032707716147056164,0.0
157.68438441709864,0.0,0.5759364167429635,25.025510451972774,0.0,-0.917483745695333,0.0,-0.032738780998708195,0.0,0.0,-0.03268642112114837,0.0
157.93480424503147,0.0,0.5749553759802744,25.025213945829076,0.0,-0.9174842473561609,0.0,-0.032717621033673594,0.0,0.0,-0.03266526115611377,0.0
158.18522109300778,0.0,0.5739689515802067,25.024918263141814,0.0,-0.9174847046414049,0.0,-0.032696595600484504,0.0,0.0,-0.03264423572292468,0.0
158.43563496928672,0.0,0.5729771780013533,25.024623409082633,0.0,-0.9174851180514263,0.0,-0.032675704169595005,0.0,0.0,-0.03262334429203518,0.0
158.68604588218042,0.0,0.5719800895646188,25.02432938872024,0.0,-0.9174854880828892,0.0,-0.032654946210973645,0.0,0.0,-0.03260258633341382,0.0
158.93645384005302,0.0,0.5709777204531133,25.024036207021375,0.0,-0.9174858152287785,0.0,-0.03263432119413581,0.0,0.0,-0.03258196131657599,0.0
159.18685885131953,0.0,0.5699701047120562,25.02374386885177,0.0,-0.9174860999784191,0.0,-0.0326138285881757,0.0,0.0,-0.032561468710615875,0.0
159.4372609244449,0.0,0.5689572762486863,25.023452378977105,0.0,-0.9174863428174945,0.0,-0.03259346786179795,0.0,0.0,-0.03254110798423813,0.0
159.6876600679429,0.0,0.5679392688321817,25.023161742063945,0.0,-0.9174865442280654,0.0,-0.03257323848334894,0.0,0.0,-0.032520878605789116,0.0
159.93805629037513,0.0,0.5669161160935868,25.022871962680696,0.0,-0.9174867046885884,0.0,-0.03255313992084768,0.0,0.0,-0.03250078004328785,0.0
160.18844960035014,0.0,0.5658878515257473,25.022583045298525,0.0,-0.9174868246739345,0.0,-0.032533171642016405,0.0,0.0,-0.03248081176445658,0.0
160.43884000652224,0.0,0.5648545084832532,25.02229499429229,0.0,-0.9174869046554078,0.0,-0.03251333311431082,0.0,0.0,-0.032460973236751,0.0
160.68922751759067,0.0,0.5638161201823902,25.022007813941475,0.0,-0.9174869451007639,0.0,-0.03249362380494996,0.0,0.0,-0.032441263927390135,0.0
160.9396121422985,0.0,0.5627727197010972,25.02172150843108,0.0,-0.9174869464742279,0.0,-0.03247404318094572,0.0,0.0,-0.03242168330338589,0.0
161.18999388943183,0.0,0.5617243399789329,25.021436081852563,0.0,-0.9174869092365137,0.0,-0.03245459070913208,0.0,0.0,-0.03240223083157225,0.0
161.44037276781867,0.0,0.560671013817049,25.021151538204712,0.0,-0.9174868338448415,0.0,-0.032435265856193954,0.0,0.0,-0.03238290597863413,0.0
161.69074878632807,0.0,0.5596127738781713,25.02086788139456,0.0,-0.9174867207529569,0.0,-0.03241606808869573,0.0,0.0,-0.032363708211135905,0.0
161.94112195386916,0.0,0.558549652686588,25.02058511523828,0.0,-0.9174865704111484,0.0,-0.03239699687310947,0.0,0.0,-0.032344636995549646,0.0
162.19149227939027,0.0,0.5574816826281446,25.020303243462045,0.0,-0.9174863832662664,0.0,-0.032378051675842755,0.0,0.0,-0.03232569179828293,0.0
162.44185977187797,0.0,0.5564088959502468,25.02002226970294,0.0,-0.9174861597617405,0.0,-0.03235923196326626,0.0,0.0,-0.032306872085706435,0.0
162.69222444035614,0.0,0.55533132476187,25.019742197509814,0.0,-0.9174859003375986,0.0,-0.03234053720174095,0.0,0.0,-0.03228817732418113,0.0
162.9425862938851,0.0,0.5542490010335758,25.019463030344145,0.0,-0.9174856054304843,0.0,-0.03232196685764498,0.0,0.0,-0.03226960698008516,0.0
163.19294534156077,0.0,0.5531619565975354,25.019184771580917,0.0,-0.9174852754736751,0.0,-0.032303520397400275,0.0,0.0,-0.03225116051984045,0.0
163.44330159251365,0.0,0.55207022314756,25.018907424509464,0.0,-0.9174849108971005,0.0,-0.03228519728749879,0.0,0.0,-0.032232837409938965,0.0
163.693655055908,0.0,0.5509738322391373,25.018630992334323,0.0,-0.9174845121273604,0.0,-0.03226699699452846,0.0,0.0,-0.032214637116968634,0.0
163.94400574094112,0.0,0.5498728152894752,25.018355478176073,0.0,-0.917484079587742,0.0,-0.03224891898519882,0.0,0.0,-0.032196559107638995,0.0
164.19435365684225,0.0,0.5487672035775518,25.018080885072177,0.0,-0.9174836136982385,0.0,-0.032230962726366344,0.0,0.0,-0.03217860284880652,0.0
164.4446988128719,0.0,0.5476570282441722,25.017807215977818,0.0,-0.9174831148755667,0.0,-0.03221312768505947,0.0,0.0,-0.03216076780749964,0.0
164.69504121832094,0.0,0.5465423202920308,25.017534473766716,0.0,-0.9174825835331845,0.0,-0.03219541332850328,0.0,0.0,-0.032143053450943454,0.0
164.94538088250974,0.0,0.5454231105857811,25.01726266123195,0.0,-0.9174820200813092,0.0,-0.03217781912414395,0.0,0.0,-0.03212545924658412,0.0
165.1957178147874,0.0,0.5442994298521106,25.016991781086784,0.0,-0.9174814249269343,0.0,-0.03216034453967283,0.0,0.0,-0.032107984662113,0.0
165.44605202453096,0.0,0.5431713086798226,25.01672183596546,0.0,-0.9174807984738482,0.0,-0.03214298904305028,0.0,0.0,-0.03209062916549046,0.0
165.69638352114447,0.0,0.5420387775199236,25.01645282842401,0.0,-0.917480141122651,0.0,-0.03212575210252918,0.0,0.0,-0.032073392224969355,0.0
165.94671231405835,0.0,0.5409018666857169,25.016184760941062,0.0,-0.9174794532707722,0.0,-0.03210863318667815,0.0,0.0,-0.032056273309118324,0.0
166.19703841272846,0.0,0.5397606063529025,25.01591763591861,0.0,-0.9174787353124882,0.0,-0.03209163176440449,0.0,0.0,-0.03203927188684466,0.0
166.4473618266354,0.0,0.5386150265596814,25.015651455682818,0.0,-0.9174779876389402,0.0,-0.03207474730497682,0.0,0.0,-0.032022387427417,0.0
166.69768256528369,0.0,0.5374651572068676,25.0153862224848,0.0,-0.9174772106381506,0.0,-0.032057979278047474,0.0,0.0,-0.03200561940048765,0.0
166.94800063820108,0.0,0.5363110280580045,25.01512193850139,0.0,-0.917476404695041,0.0,-0.03204132715367452,0.0,0.0,-0.031988967276114694,0.0
167.19831605493766,0.0,0.5351526687394866,25.01485860583592,0.0,-0.9174755701914497,0.0,-0.03202479040234361,0.0,0.0,-0.03197243052478378,0.0
167.44862882506524,0.0,0.5339901087406886,25.014596226518965,0.0,-0.9174747075061483,0.0,-0.03200836849498947,0.0,0.0,-0.03195600861742964,0.0
167.6989389581765,0.0,0.5328233774140976,25.01433480250913,0.0,-0.9174738170148594,0.0,-0.03199206090301714,0.0,0.0,-0.03193970102545732,0.0
167.94924646388438,0.0,0.5316525039754518,25.01407433569378,0.0,-0.9174728990902733,0.0,-0.03197586709832296,0.0,0.0,-0.031923507220763134,0.0
168.1995513518212,0.0,0.5304775175038855,25.01381482788981,0.0,-0.9174719541020654,0.0,-0.031959786553315224,0.0,0.0,-0.0319074266757554,0.0
168.4498536316381,0.0,0.5292984469420771,25.013556280844362,0.0,-0.9174709824169129,0.0,-0.031943818740934646,0.0,0.0,-0.03189145886337482,0.0
168.7001533130041,0.0,0.5281153210964039,25.01329869623559,0.0,-0.9174699843985125,0.0,-0.0319279631346745,0.0,0.0,-0.03187560325711467,0.0
168.95045040560572,0.0,0.5269281686371021,25.013042075673372,0.0,-0.9174689604075962,0.0,-0.03191221920860048,0.0,0.0,-0.03185985933104066,0.0
169.200744919146,0.0,0.5257370180984305,25.01278642070005,0.0,-0.9174679108019489,0.0,-0.031896586437370394,0.0,0.0,-0.03184422655981057,0.0
169.4510368633439,0.0,0.5245418978788404,25.01253173279114,0.0,-0.9174668359364256,0.0,-0.03188106429625345,0.0,0.0,-0.03182870441869363,0.0
169.70132624793365,0.0,0.5233428362411499,25.01227801335606,0.0,-0.9174657361629674,0.0,-0.031865652261149416,0.0,0.0,-0.03181329238358959,0.0
169.9516130826641,0.0,0.5221398613127226,25.01202526373884,0.0,-0.9174646118306182,0.0,-0.03185034980860743,0.0,0.0,-0.031797989931047606,0.0
170.20189737729794,0.0,0.5209330010856523,25.011773485218814,0.0,-0.917463463285542,0.0,-0.03183515641584463,0.0,0.0,-0.03178279653828481,0.0
170.45217914161114,0.0,0.5197222834169511,25.011522679011343,0.0,-0.9174622908710388,0.0,-0.03182007156076446,0.0,0.0,-0.031767711683204636,0.0
170.70245838539225,0.0,0.5185077360287426,25.011272846268497,0.0,-0.9174610949275618,0.0,-0.03180509472197477,0.0,0.0,-0.031752734844414945,0.0
170.95273511844178,0.0,0.5172893865084596,25.01102398807975,0.0,-0.9174598757927335,0.0,-0.031790225378805666,0.0,0.0,-0.03173786550124584,0.0
171.20300935057153,0.0,0.5160672623090468,25.01077610547266,0.0,-0.9174586338013622,0.0,-0.03177546301132709,0.0,0.0,-0.031723103133767264,0.0
171.45328109160397,0.0,0.514841390749167,25.010529199413565,0.0,-0.9174573692854585,0.0,-0.03176080710036616,0.0,0.0,-0.03170844722280634,0.0
171.70355035137163,0.0,0.5136117990134125,25.010283270808237,0.0,-0.9174560825742515,0.0,-0.031746257127524304,0.0,0.0,-0.03169389724996448,0.0
171.95381713971645,0.0,0.5123785141525199,25.010038320502577,0.0,-0.9174547739942053,0.0,-0.03173181257519409,0.0,0.0,-0.03167945269763427,0.0
172.2040814664892,0.0,0.5111415630835903,25.009794349283265,0.0,-0.9174534438690348,0.0,-0.03171747292657588,0.0,0.0,-0.03166511304901606,0.0
172.4543433415489,0.0,0.5099009725903125,25.00955135787842,0.0,-0.9174520925197227,0.0,-0.031703237665694196,0.0,0.0,-0.03165087778813437,0.0
172.70460277476212,0.0,0.5086567693231915,25.00930934695826,0.0,-0.9174507202645346,0.0,-0.03168910627741389,0.0,0.0,-0.03163674639985407,0.0
172.95485977600248,0.0,0.5074089797997795,25.009068317135768,0.0,-0.9174493274190356,0.0,-0.031675078247456065,0.0,0.0,-0.03162271836989624,0.0
173.20511435515002,0.0,0.5061576304049126,25.00882826896731,0.0,-0.9174479142961067,0.0,-0.03166115306241374,0.0,0.0,-0.03160879318485391,0.0
173.45536652209066,0.0,0.5049027473909501,25.008589202953296,0.0,-0.9174464812059597,0.0,-0.03164733020976735,0.0,0.0,-0.031594970332207525,0.0
173.7056162867156,0.0,0.5036443568780185,25.008351119538816,0.0,-0.9174450284561542,0.0,-0.03163360917789996,0.0,0.0,-0.03158124930034013,0.0
173.95586365892083,0.0,0.5023824848542586,25.00811401911426,0.0,-0.9174435563516128,0.0,-0.03161998945611227,0.0,0.0,-0.03156762957855244,0.0
174.20610864860637,0.0,0.5011171571760773,25.007877902015956,0.0,-0.917442065194637,0.0,-0.03160647053463741,0.0,0.0,-0.03155411065707758,0.0
174.45635126567595,0.0,0.499848399568402,25.007642768526793,0.0,-0.9174405552849231,0.0,-0.031593051904655514,0.0,0.0,-0.03154069202709569,0.0
174.70659152003634,0.0,0.49857623762493936,25.00740861887683,0.0,-0.9174390269195776,0.0,-0.031579733058308045,0.0,0.0,-0.03152737318074822,0.0
174.95682942159684,0.0,0.4973006968084375,25.00717545324392,0.0,-0.9174374803931333,0.0,-0.03156651348871194,0.0,0.0,-0.03151415361115212,0.0
175.20706498026874,0.0,0.49602180245095173,25.00694327175431,0.0,-0.9174359159975644,0.0,-0.03155339268997353,0.0,0.0,-0.031501032812413704,0.0
175.4572982059648,0.0,0.4947395797541133,25.006712074483243,0.0,-0.9174343340223019,0.0,-0.03154037015720221,0.0,0.0,-0.03148801027964238,0.0
175.70752910859872,0.0,0.4934540537894025,25.00648186145557,0.0,-0.9174327347542499,0.0,-0.03152744538652396,0.0,0.0,-0.031475085508964135,0.0
175.95775769808463,0.0,0.492165249498424,25.006252632646326,0.0,-0.9174311184778,0.0,-0.0315146178750946,0.0,0.0,-0.03146225799753478,0.0
176.20798398433664,0.0,0.49087319169318644,25.00602438798134,0.0,-0.9174294854748473,0.0,-0.03150188712111288,0.0,0.0,-0.03144952724355306,0.0
176.45820797726816,0.0,0.4895779050563847,25.00579712733781,0.0,-0.9174278360248052,0.0,-0.03148925262383332,0.0,0.0,-0.031436892746273495,0.0
176.70842968679165,0.0,0.4882794141416856,25.00557085054488,0.0,-0.917426170404621,0.0,-0.03147671388357889,0.0,0.0,-0.03142435400601906,0.0
176.95864912281792,0.0,0.48697774337401656,25.005345557384228,0.0,-0.9174244888887912,0.0,-0.031464270401753446,0.0,0.0,-0.03141191052419362,0.0
177.20886629525575,0.0,0.4856729170498577,25.005121247590626,0.0,-0.9174227917493761,0.0,-0.03145192168085401,0.0,0.0,-0.03139956180329419,0.0
177.4590812140114,0.0,0.4843649593375365,25.004897920852514,0.0,-0.9174210792560155,0.0,-0.03143966722448281,0.0,0.0,-0.03138730734692299,0.0
177.70929388898813,0.0,0.48305389427752565,25.004675576812566,0.0,-0.9174193516759426,0.0,-0.03142750653735914,0.0,0.0,-0.03137514665979931,0.0
177.95950433008574,0.0,0.4817397457827442,25.004454215068243,0.0,-0.9174176092740004,0.0,-0.03141543912533101,0.0,0.0,-0.03136307924777119,0.0
178.20971254720004,0.0,0.48042253763886095,25.004233835172354,0.0,-0.9174158523126557,0.0,-0.031403464495386654,0.0,0.0,-0.03135110461782683,0.0
178.45991855022254,0.0,0.4791022935046011,25.004014436633597,0.0,-0.9174140810520139,0.0,-0.031391582155665766,0.0,0.0,-0.03133922227810594,0.0
178.71012234903984,0.0,0.4777790369120555,25.00379601891711,0.0,-0.9174122957498343,0.0,-0.0313797916154706,0.0,0.0,-0.03132743173791078,0.0
178.96032395353328,0.0,0.47645279126699275,25.003578581445023,0.0,-0.9174104966615442,0.0,-0.03136809238527688,0.0,0.0,-0.031315732507717055,0.0
179.2105233735785,0.0,0.475123579849174,25.003362123596972,0.0,-0.9174086840402541,0.0,-0.031356483976744495,0.0,0.0,-0.03130412409918467,0.0
179.46072061904496,0.0,0.47379142581267025,25.003146644710654,0.0,-0.9174068581367719,0.0,-0.03134496590272802,0.0,0.0,-0.031292606025168195,0.0
179.71091569979558,0.0,0.4724563521861822,25.002932144082344,0.0,-0.9174050191996178,0.0,-0.031333537677287075,0.0,0.0,-0.03128117779972725,0.0
179.9611086256862,0.0,0.4711183818733629,25.00271862096742,0.0,-0.9174031674750386,0.0,-0.031322198815696464,0.0,0.0,-0.03126983893813664,0.0
180.21129940656527,0.0,0.46977753765314284,25.002506074580896,0.0,-0.9174013032070217,0.0,-0.03131094883445617,0.0,0.0,-0.031258588956896344,0.0
180.46148805227344,0.0,0.46843384218005707,25.00229450409792,0.0,-0.9173994266373106,0.0,-0.031299787251301135,0.0,0.0,-0.031247427373741313,0.0
180.7116745726431,0.0,0.46708731798457537,25.002083908654306,0.0,-0.9173975380054179,0.0,-0.03128871358521091,0.0,0.0,-0.031236353707651092,0.0
180.96185897749794,0.0,0.46573798747343426,25.001874287347015,0.0,-0.9173956375486408,0.0,-0.03127772735641908,0.0,0.0,-0.031225367478859258,0.0
181.2120412766527,0.0,0.46438587292997163,25.001665639234687,0.0,-0.9173937255020742,0.0,-0.031266828086422525,0.0,0.0,-0.031214468208862704,0.0
181.46222147991267,0.0,0.46303099651446344,25.001457963338133,0.0,-0.9173918020986256,0.0,-0.031256015297990554,0.0,0.0,-0.031203655420430736,0.0
181.71239959707327,0.0,0.46167338026446275,25.001251258640817,0.0,-0.9173898675690287,0.0,-0.031245288515173813,0.0,0.0,-0.031192928637613995,0.0
181.96257563791977,0.0,0.4603130460951409,25.001045524089367,0.0,-0.917387922141858,0.0,-0.031234647263313046,0.0,0.0,-0.031182287385753227,0.0
182.21274961222684,0.0,0.45895001579963085,25.00084075859405,0.0,-0.9173859660435423,0.0,-0.031224091069047687,0.0,0.0,-0.03117173119148787,0.0
182.46292152975823,0.0,0.4575843110493726,25.00063696102927,0.0,-0.9173839994983785,0.0,-0.03121361946032429,0.0,0.0,-0.031161259582764472,0.0
182.7130914002664,0.0,0.4562159533944605,25.000434130234026,0.0,-0.9173820227285459,0.0,-0.031203231966404787,0.0,0.0,-0.03115087208884497,0.0
182.96325923349207,0.0,0.45484496426399307,25.00023226501241,0.0,-0.91738003595412,0.0,-0.03119292811787459,0.0,0.0,-0.031140568240314772,0.0
183.21342503916398,0.0,0.45347136496642393,25.00003136413407,0.0,-0.9173780393930857,0.0,-0.03118270744665052,0.0,0.0,-0.0311303475690907,0.0
183.46358882699852,0.0,0.4520951766899156,24.99983142633468,0.0,-0.9173760332613515,0.0,-0.03117256948598859,0.0,0.0,-0.031120209608428772,0.0
183.7137506066993,0.0,0.45071642050269456,24.9996324503164,0.0,-0.9173740177727632,0.0,-0.031162513770491628,0.0,0.0,-0.03111015389293181,0.0
183.9639103879569,0.0,0.44933511735340825,24.99943443474835,0.0,-0.9173719931391167,0.0,-0.031152539836116724,0.0,0.0,-0.031100179958556906,0.0
184.2140681804485,0.0,0.4479512880714841,24.999237378267043,0.0,-0.9173699595701724,0.0,-0.031142647220182545,0.0,0.0,-0.031090287342622727,0.0
184.46422399383752,0.0,0.4465649533674901,24.99904127947687,0.0,-0.9173679172736683,0.0,-0.031132835461376483,0.0,0.0,-0.031080475583816665,0.0
184.71437783777333,0.0,0.44517613383349713,24.998846136950522,0.0,-0.9173658664553334,0.0,-0.03112310409976166,0.0,0.0,-0.03107074422220184,0.0
184.96452972189093,0.0,0.4437848499434432,24.998651949229455,0.0,-0.9173638073189008,0.0,-0.031113452676783757,0.0,0.0,-0.03106109279922394,0.0
185.21467965581058,0.0,0.4423911220534989,24.998458714824316,0.0,-0.9173617400661215,0.0,-0.031103880735277742,0.0,0.0,-0.031051520857717924,0.0
185.4648276491376,0.0,0.44099497040243485,24.99826643221539,0.0,-0.9173596648967774,0.0,-0.03109438781947439,0.0,0.0,-0.03104202794191457,0.0
185.71497371146185,0.0,0.43959641511199055,24.998075099853043,0.0,-0.9173575820086941,0.0,-0.031084973475006696,0.0,0.0,-0.031032613597446877,0.0
185.9651178523577,0.0,0.4381954761872448,24.997884716158133,0.0,-0.9173554915977545,0.0,-0.03107563724891614,0.0,0.0,-0.031023277371356323,0.0
186.21526008138352,0.0,0.4367921735169875,24.997695279522457,0.0,-0.9173533938579118,0.0,-0.03106637868965879,0.0,0.0,-0.031014018812098972,0.0
186.46540040808142,0.0,0.43538652687409324,24.99750678830916,0.0,-0.9173512889812022,0.0,-0.03105719734711128,0.0,0.0,-0.03100483746955146,0.0
186.71553884197706,0.0,0.43397855591589574,24.997319240853166,0.0,-0.9173491771577581,0.0,-0.031048092772576624,0.0,0.0,-0.030995732895016805,0.0
186.96567539257924,0.0,0.43256828018456434,24.997132635461593,0.0,-0.9173470585758208,0.0,-0.031039064518789915,0.0,0.0,-0.030986704641230097,0.0
187.2158100693797,0.0,0.43115571910748135,24.996946970414157,0.0,-0.9173449334217535,0.0,-0.03103011213992389,0.0,0.0,-0.030977752262364072,0.0
187.46594288185278,0.0,0.4297408919976209,24.996762243963595,0.0,-0.9173428018800541,0.0,-0.031021235191594315,0.0,0.0,-0.030968875314034496,0.0
187.71607383945522,0.0,0.42832381805392905,24.99657845433606,0.0,-0.9173406641333677,0.0,-0.031012433230865277,0.0,0.0,-0.03096007335330546,0.0
187.9662029516258,0.0,0.4269045163617053,24.996395599731528,0.0,-0.9173385203624993,0.0,-0.03100370581625433,0.0,0.0,-0.030951345938694513,0.0
188.21633022778514,0.0,0.42548300589298477,24.996213678324207,0.0,-0.9173363707464265,0.0,-0.030995052507737497,0.0,0.0,-0.030942692630177678,0.0
188.4664556773354,0.0,0.4240593055069224,24.99603268826291,0.0,-0.917334215462312,0.0,-0.03098647286675415,0.0,0.0,-0.03093411298919433,0.0
188.71657930966006,0.0,0.42263343395017755,24.995852627671475,0.0,-0.9173320546855159,0.0,-0.03097796645621176,0.0,0.0,-0.03092560657865194,0.0
188.96670113412364,0.0,0.4212054098573001,24.99567349464913,0.0,-0.9173298885896087,0.0,-0.03096953284049051,0.0,0.0,-0.030917172962930693,0.0
189.21682116007142,0.0,0.41977525175111746,24.995495287270888,0.0,-0.9173277173463829,0.0,-0.030961171585447797,0.0,0.0,-0.03090881170788798,0.0
189.46693939682925,0.0,0.41834297804312276,24.995318003587943,0.0,-0.9173255411258657,0.0,-0.030952882258422573,0.0,0.0,-0.030900522380862754,0.0
189.71705585370327,0.0,0.416908607033864,24.995141641628024,0.0,-0.9173233600963316,0.0,-0.030944664428239604,0.0,0.0,-0.030892304550679785,0.0
189.96717053997972,0.0,0.4154721569133341,24.994966199395787,0.0,-0.9173211744243137,0.0,-0.030936517665213565,0.0,0.0,-0.030884157787653747,0.0
190.21728346492463,0.0,0.414033645761362,24.994791674873184,0.0,-0.9173189842746168,0.0,-0.03092844154115306,0.0,0.0,-0.030876081663593243,0.0
190.46739463778366,0.0,0.41259309154800455,24.994618066019832,0.0,-0.9173167898103288,0.0,-0.03092043562936446,0.0,0.0,-0.03086807575180464,0.0
190.71750406778182,0.0,0.41115051213393966,24.994445370773377,0.0,-0.9173145911928331,0.0,-0.030912499504655664,0.0,0.0,-0.030860139627095846,0.0
190.96761176412326,0.0,0.40970592527085964,24.99427358704986,0.0,-0.9173123885818204,0.0,-0.030904632743339735,0.0,0.0,-0.030852272865779917,0.0
191.21771773599107,0.0,0.40825934860186613,24.994102712744077,0.0,-0.9173101821353008,0.0,-0.030896834923238397,0.0,0.0,-0.03084447504567858,0.0
191.46782199254707,0.0,0.4068107996618652,24.99393274572993,0.0,-0.9173079720096154,0.0,-0.03088910562368545,0.0,0.0,-0.030836745746125632,0.0
191.71792454293154,0.0,0.4053602958779635,24.993763683860777,0.0,-0.9173057583594484,0.0,-0.030881444425530032,0.0,0.0,-0.030829084547970214,0.0
191.9680253962631,0.0,0.40390785456986533,24.993595524969802,0.0,-0.9173035413378384,0.0,-0.03087385091113979,0.0,0.0,-0.03082149103357997,0.0
192.2181245616384,0.0,0.40245349295027,24.99342826687034,0.0,-0.9173013210961907,0.0,-0.030866324664403935,0.0,0.0,-0.030813964786844117,0.0
192.46822204813205,0.0,0.4009972281252701,24.993261907356228,0.0,-0.9172990977842883,0.0,-0.030858865270736176,0.0,0.0,-0.030806505393176357,0.0
192.71831786479623,0.0,0.3995390770947505,24.993096444202155,0.0,-0.9172968715503039,0.0,-0.030851472317077556,0.0,0.0,-0.030799112439517738,0.0
192.96841202066074,0.0,0.3980790567527878,24.992931875163983,0.0,-0.9172946425408117,0.0,-0.030844145391899173,0.0,0.0,-0.030791785514339354,0.0
193.2185045247326,0.0,0.3966171838880506,24.992768197979093,0.0,-0.917292410900798,0.0,-0.03083688408520478,0.0,0.0,-0.03078452420764496,0.0
193.46859538599594,0.0,0.3951534751842001,24.99260541036671,0.0,-0.9172901767736733,0.0,-0.030829687988533295,0.0,0.0,-0.030777328110973477,0.0
193.71868461341185,0.0,0.3936879472202911,24.992443510028245,0.0,-0.9172879403012834,0.0,-0.0308225566949612,0.0,0.0,-0.030770196817401382,0.0
193.96877221591816,0.0,0.39222061647117434,24.9922824946476,0.0,-0.9172857016239208,0.0,-0.030815489799104843,0.0,0.0,-0.030763129921545024,0.0
194.21885820242926,0.0,0.3907514993078982,24.992122361891507,0.0,-0.9172834608803357,0.0,-0.0308084868971226,0.0,0.0,-0.030756127019562783,0.0
194.46894258183593,0.0,0.38928061199811176,24.99196310940984,0.0,-0.9172812182077479,0.0,-0.030801547586716996,0.0,0.0,-0.030749187709157178,0.0
194.7190253630052,0.0,0.3878079707064677,24.991804734835938,0.0,-0.9172789737418569,0.0,-0.030794671467136655,0.0,0.0,-0.030742311589576837,0.0
194.9691065547801,0.0,0.3863335914950261,24.99164723578691,0.0,-0.9172767276168537,0.0,-0.030787858139178212,0.0,0.0,-0.030735498261618394,0.0
195.2191861659796,0.0,0.3848574903236582,24.991490609863952,0.0,-0.9172744799654319,0.0,-0.030781107205188073,0.0,0.0,-0.030728747327628255,0.0
195.4692642053984,0.0,0.38337968305045084,24.991334854652653,0.0,-0.9172722309187981,0.0,-0.030774418269064126,0.0,0.0,-0.030722058391504308,0.0
195.7193406818067,0.0,0.3819001854321111,24.9911799677233,0.0,-0.9172699806066832,0.0,-0.030767790936257308,0.0,0.0,-0.03071543105869749,0.0
195.9694156039502,0.0,0.3804190131243711,24.991025946631186,0.0,-0.9172677291573531,0.0,-0.0307612248137731,0.0,0.0,-0.030708864936213283,0.0
196.21948898054987,0.0,0.37893618168239357,24.9908727889169,0.0,-0.9172654766976199,0.0,-0.030754719510172942,0.0,0.0,-0.030702359632613124,0.0
196.4695608203017,0.0,0.3774517065611771,24.990720492106625,0.0,-0.917263223352852,0.0,-0.030748274635575508,0.0,0.0,-0.03069591475801569,0.0
