delta_e,delta_t,delta_a,delta_r
0.03455844428414945,0.10792783731592404,0.0021851014388811845,0.0013737474235856432
0.03457561851752085,0.10793494132956385,0.002471778551705018,0.0020085311067040614
0.03459319736367706,0.10794166846061846,0.00274145759677562,0.0026290893268123804
0.034610680597481756,0.1079478648882057,0.0029936354825576047,0.0032345820512389824
0.03462755889115415,0.10795338546149749,0.005575428990383396,0.00937871249979202
0.03464388507258445,0.10795805386850367,0.005446554179246735,0.009137290952703379
0.03465863027888229,0.10796172879810853,0.005325704201241891,0.008897842230370753
0.034670901269749435,0.10796430687605806,0.005207750747292974,0.008667698507513385
0.034680473931608814,0.10796570864655439,0.005086627360680571,0.008449786783257376
0.034687400836277436,0.10796587147154298,0.004955939318875883,0.00824322261924528
0.034691653571839016,0.10796474813612024,0.004809518754407245,0.008044052751993715
0.03469298609471191,0.10796231303859792,0.00464190126853846,0.007846081579339373
0.03469098550013631,0.10795857540840861,0.004448706686741151,0.007641724251803234
0.034685226954392065,0.10795359618870858,0.00422691357048193,0.007422835615013614
0.03467545370124492,0.10794750376223472,0.003975023948088001,0.007181471736943027
0.0346617240053491,0.10794050374106397,0.003735602738825619,0.007011069051668643
0.034644513917555825,0.10793287754460747,0.0035162552835158374,0.006920136301834304
0.034624714097875514,0.10792496890372244,0.003260007457119052,0.0067620636999093636
0.034603500304878056,0.1079171621866232,0.0029718392258967843,0.0065353178719950765
0.03458219550255204,0.10790985396414127,0.0026576169674766667,0.006241072842895837
0.034562142590766454,0.1079034205094252,0.0023237711406421447,0.005883000702893969
0.03454457261051566,0.10789818574215734,0.001976974711863287,0.005466943614097652
0.03453048435430368,0.10789439375847319,0.001623840899297473,0.005000502053614492
0.03452055403672279,0.1078921893673357,0.0012706542366316851,0.004492571198796225
0.03451508735124105,0.10789160881563391,0.0009231451676085356,0.003952855460791352
0.03451401771569022,0.10789258136710375,0.0005863147798031791,0.0033913886247046846
0.0345169466690563,0.10789494090420108,0.00026431283444289916,0.0028180835486186777
0.03452321657465189,0.1078984455097012,-3.963094957600846e-05,0.0022423310468412568
0.034532002542038705,0.1079028022181594,-0.00032322522396725756,0.0016726627086031142
0.03454240978114765,0.10790769385295285,-0.0005850901688021815,0.0011164872861131121
0.03455356403648805,0.10791280503172393,-0.0008246925072784822,0.0005799052159373591
0.034564685672787435,0.10791784492287605,-0.0010422506453113259,6.760107030735642e-05
0.03457514166711464,0.10792256503295536,-0.0012386188795678037,-0.00041719052357807907
0.03458447352305266,0.10792677101022827,-0.0014151597669703395,-0.0008726535588896829
0.03459240240857711,0.10793032834701762,-0.0015736134373439653,-0.0012983048368724582
0.034598815281656405,0.10793316228660514,-0.0017159719473653513,-0.001694866670015031
0.03460373723969304,0.1079352528942825,-0.0018443658248941163,-0.0020641124587501406
0.03460729584041804,0.10793662640565965,-0.0027228542353469215,-0.0042114631223418315
0.03460977329148872,0.10793733698095175,-0.0026918671401910564,-0.004209166054451028
0.034611248312321916,0.10793746836057139,-0.0026587594151130847,-0.004188728251357805
0.0346118576547808,0.10793712088736375,-0.002622992785621139,-0.0041557406395252095
0.03461186081036266,0.10793639604432138,-0.002583373914189332,-0.004114096172385765
0.03461151900534554,0.10793538457361446,-0.002538274448830367,-0.004066079980851308
0.03461099679992661,0.10793415856028304,-0.002485849583155597,-0.004012542803204357
0.03461032483418053,0.10793276838326266,-0.0024242433017684483,-0.0039531357549488
0.034609414120187885,0.10793124443590012,-0.0023517703785660925,-0.003886585353887427
0.034608101268223265,0.10792960256178508,-0.0022670675277275316,-0.0038109884571014313
0.03460620491420132,0.10792785158727328,-0.002169208619775332,-0.003724108172662951
0.03460357828327059,0.10792600117337205,-0.002254479106088882,-0.004089077449965806
0.03460019881847802,0.1079240647274476,-0.0021645639433748405,-0.0040558373048944244
0.03459608407296117,0.10792206500815137,-0.0020594305928994566,-0.0039958993691302435
0.034591302447868816,0.10792003771544484,-0.0019403018713979709,-0.003908745745780747
0.034586010266980896,0.10791803052160974,-0.0018087160884626907,-0.0037945085457103027
0.034580434860739966,0.10791610022491761,-0.0016664543771972985,-0.0036539552858492683
0.03457484174246115,0.10791430814035405,-0.0015154659171040578,-0.0034884514584708113
0.0345695003054561,0.107912714587546,-0.0013577923963069124,-0.0032998978365223947
0.03456465438828397,0.10791137335824325,-0.0011954947629477127,-0.003090646190763417
0.03456050059861276,0.1079103269245673,-0.0010305853950937326,-0.002863399175003764
0.03455717534299953,0.10790960293733867,-0.0008649683418397935,-0.002621100730729194
0.034554750226740316,0.10790921231725281,-0.0007003896098638465,-0.0023668232663355674
0.03455323463244212,0.10790914900126906,-0.000538398727772041,-0.002103657358210115
0.034552583779481096,0.10790939120164651,-0.00038032208487833477,-0.0018346089315670862
0.034552710358159294,0.10790990388354915,-0.00022724785575417095,-0.001562507896477807
0.034553497868375395,0.10791064207674703,-8.002171797169533e-05,-0.0012899311142168166
0.034554814012931014,0.10791155460600824,6.0747931391045547e-05,-0.001019141418036789
0.03455652283694744,0.1079125878450908,0.00019467694321893765,-0.0007520432698355033
0.03455849470664676,0.10791368916000359,0.0003215865230782074,-0.0004901545473728417
0.03456061362904775,0.107914809786455,0.00044148059567969633,-0.0002345929596366928
0.0345627817855651,0.10791590697842421,0.0005545216146941038,1.3925302668521457e-05
0.034564921456764215,0.10791694538063394,0.0006610070043239251,0.000255077862055417
0.03456697473367571,0.1079178978386244,0.0016729154237515764,0.0026458609219187747
0.034568937074152005,0.10791874160519521,0.001661025857269307,0.0026215492507748123
0.0345706978591153,0.10791946691263254,0.0016523230650334387,0.002594236613575165
0.034572222603299355,0.10792007251750872,0.0016453979078993467,0.002567599994538475
0.03457357564149877,0.10792056107562222,0.0016383314681995226,0.002543720475008991
0.034574843838871334,0.10792093477187292,0.0016289083954105022,0.0025232176851079347
0.03457607419138098,0.10792119222429135,0.00161482215162921,0.002505453733464882
0.03457724703764073,0.10792132733530083,0.001593862016828633,0.0024887847497932314
0.03457828003233023,0.10792133029837052,0.0015640736454234255,0.0024708399108293697
0.0345790515156853,0.10792119033088554,0.0015238872534071868,0.002448809164082156
0.0345794319645661,0.10792089937272538,0.0013740936724177051,0.002187561383007625
0.034579295790942946,0.10792045720312966,0.0013529240487569086,0.0022491476969508126
0.034578595435293735,0.10791987313971187,0.00131521977891375,0.0022894609458542284
0.03457735594937532,0.10791916647428156,0.001261826783118961,0.0023058361423696325
0.03457564797757399,0.10791836661592495,0.0011941155376655236,0.002296623748938387
0.03457358171168338,0.10791751139374621,0.001113882035840852,0.0022612191460481303
0.03457129868946184,0.10791664416331644,0.0010232329846201838,0.002200023311944795
0.034568957845991954,0.1079158101048005,0.0009244660035561903,0.002114351785075252
0.0345667181313223,0.1079150522183936,0.0008199524999552899,0.0020063045266998465
0.03456472123739848,0.10791440754961489,0.000712029230348676,0.0018786083608864266
0.034563077497982306,0.10791390411915802,0.0006029032109910911,0.0017344433177627619
0.03456185693155378,0.10791355890302465,0.0004945733340557616,0.0015772636231158456
0.0345610861791441,0.10791337703881582,0.0003887707527110155,0.0014106230886942878
0.03456075101007826,0.10791335225641283,0.0002869188563189051,0.001238013291062302
0.03456080327175793,0.1079134683752987,0.0001901125178636425,0.0010627212762002538
0.03456117070354076,0.10791370159663337,9.911530471520836e-05,0.0008877117039073759
0.034561767910558705,0.1079140232560106,1.437253465144216e-05,0.0007155364624028757
0.03456250694536183,0.10791440269287446,-6.396254813010358e-05,0.0005482729420493145
0.034563306288214767,0.10791480992707969,-0.00013599260121650264,0.00038749044483983244
0.03456409745817181,0.10791521789974116,-0.00020203333751507848,0.00023424269190559473
0.03456482894013075,0.10791560411982914,-0.00026256733828814864,8.908312080386347e-05
0.03456546751047665,0.10791595164937648,-0.00031819771692845095,-4.7901339137258404e-05
0.034565997342139804,0.10791624950390107,-0.0007162676075912196,-0.0009973124825212807
0.03456642257681592,0.10791649164896149,-0.0007253765841887013,-0.0010278781340296958
0.034566732558458865,0.10791667868873757,-0.0007340367131742716,-0.0010515924432223818
0.03456694194002675,0.10791681577858728,-0.0007421559938230032,-0.001070624538706472
0.03456709157796009,0.1079169107580972,-0.0007493597510260865,-0.001086563761157562
0.03456722797431319,0.10791697205585657,-0.0007550638251781791,-0.0011004219267158994
0.034567386050602625,0.10791700691709852,-0.000758551407182712,-0.0011126699800313928
0.03456758038924381,0.10791702032866943,-0.0007590489180308521,-0.001123301935910419
0.034567804174318865,0.10791701456697401,-0.0007557968325831915,-0.0011319190357477456
0.03456803346344025,0.10791698943216341,-0.0007481120606787603,-0.0011378269684029418
0.03456823428641677,0.1079169429893399,-0.0007354393281125035,-0.001140139177626136
